positions_X,positions_y
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3013,6.6984
3.3009,6.698
3.2599,6.6572
3.2225,6.62
3.2226,6.6201
3.2227,6.6202
3.2227,6.6202
3.2227,6.6202
3.1897,6.5874
3.1071,6.5052
3.0272,6.4258
3.0149,6.4135
3.0151,6.4137
3.0071,6.4057
2.9408,6.3398
2.8771,6.2764
2.8734,6.2727
2.8735,6.2728
2.8736,6.2729
2.8736,6.2729
2.8736,6.2729
2.8736,6.2729
2.8737,6.2729
2.8737,6.2729
2.8441,6.2416
2.7779,6.1476
2.7546,6.1005
2.7547,6.1007
2.7548,6.1009
2.7549,6.1009
2.7549,6.101
2.7549,6.101
2.7549,6.101
2.7549,6.101
2.7549,6.101
2.7549,6.101
2.7549,6.101
2.7549,6.101
2.7549,6.101
2.7549,6.101
2.7549,6.101
2.7549,6.101
2.7549,6.101
2.7549,6.101
2.7361,6.0623
2.6644,5.954
2.6026,5.8803
2.5969,5.8739
2.5971,5.8741
2.5971,5.8742
2.5951,5.8719
2.5482,5.8185
2.4688,5.728
2.447,5.7031
2.4471,5.7033
2.4472,5.7034
2.447,5.7031
2.4098,5.6608
2.3303,5.5702
2.3044,5.5407
2.3046,5.5409
2.3047,5.541
2.3047,5.541
2.3047,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3048,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.3049,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.305,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3051,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3052,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3053,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3054,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3055,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3056,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3057,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3058,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.3059,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.306,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3061,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3062,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3063,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3064,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3065,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3066,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3067,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3068,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.3069,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.307,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3071,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3072,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3073,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3074,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3075,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3076,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3077,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3078,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.3079,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.308,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3081,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3082,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3083,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3084,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
2.3085,5.5411
